 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|     ver     | Date  | Time  |               Sequence                 | #Img |P/MbInt| QPI| QPP| QPB| Format  |Iperiod| #B | FMES | Hdmd | S.R |#Ref | Freq |Coding|RD-opt|Intra upd|8x8Tr| SNRY 1| SNRU 1| SNRV 1| SNRY N| SNRU N| SNRV N|#Bitr I|#Bitr P|#Bitr B|#Bitr IPB|     Total Time   |      Me Time     |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
| 18.6/(FRExt)| 17-Au | 18:39 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|            327   |             77   |
| 18.6/(FRExt)| 22-De | 17:32 |                   ../input/hall_cif.yuv|    3 |  0/0  | 28 | 28 | 30 | 352x288 |    0  |  1 |  FFS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  0  | 38.921| 40.543| 42.021| 38.085| 39.668| 41.543| 564320|  59440|   1360|   626880|           3867   |           3431   |
| 18.6/(FRExt)| 22-De | 18:05 |                   ../input/hall_cif.yuv|  300 |  0/0  | 28 | 28 | 30 | 352x288 |    0  |  1 |  FFS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  0  | 38.921| 40.543| 42.021| 38.091| 39.419| 41.531|   5643| 155755|  24957|   186373|        1642435   |        1579580   |
| 18.6/(FRExt)| 22-De | 19:12 |                  ../output/test_dec.yuv|  300 |  0/0  | 28 | 28 | 30 | 352x288 |    0  |  1 |  FFS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  0  | 45.852| 47.050| 49.762| 42.913| 43.776| 46.410|   5295| 159724|  44694|   209731|        1546291   |        1488489   |
